,industry_detail,industry_code,industry_region,ACID,CCDD,CMSW,CRHW,ENRG,ETOX,EUTR,GHG,HAPS,HCAN,HNCN,HRSP,HTOX,JOBS,LAND,METL,MNRL,NNRG,OZON,PEST,RNRG,SMOG,VADD,WATR
266,Polystyrene foam products,326140,US,466087.17086855497,3156088.6372431265,29680071.53884858,1649621.7967445825,177811084.53676817,837292.7231535163,79261.22242306493,804851708.5860472,374860.94665479107,0.10498875583725197,1.0394363796873582,144730.72747389763,1.1444392775207222,25165.12766650108,12861645.963853056,151.49247735526066,0.0,0.0,154.39386869765391,62.091882544472305,177811084.53676817,47737063.285541765,2816872773.701948,10531069.764198633
267,Urethane and other foam products,326150,US,817239.9522517505,3969431.288402882,37329798.260675944,1054648.9251262376,75018349.63524386,359993.7868376077,103298.63893543307,2150484721.8145347,217646.21123932875,0.1275137439118789,11.0063433577364,182591.44256601378,11.134062874135713,29100.913867504754,17747666.79351953,29.513688821344193,0.0,0.0,1121.7240095151444,51.697291211781526,75018349.63524386,46614946.15936974,3203553932.7969317,10572709.953773763
268,Plastic bottles,326160,US,50691.89793784506,4961817.916493741,46668508.484418586,507338.8505656644,802172.4297628625,617187.4783382531,11447.41466386227,199521403.80933326,171101.0472335264,0.09063759877033613,0.5873403742220213,31855.34716043581,0.6781480006836471,32791.508108549446,17206124.36106472,18.569328329081955,0.0,0.0,31.55650555149913,17.29768312977938,802172.4297628625,4124506.913019948,4405657082.511549,7847319.545205014
269,Other plastic products,326190,US,2207731.5001587253,36152251.67261132,339751364.50017196,21130247.423431497,1693391816.2299986,8706033.931681897,355155.1871565802,2910135248.6066303,8475683.197629064,2.379481869257133,114.70781689365256,994507.3102808051,117.08758999760151,287899.9114923333,159888838.42893508,2865.262101536072,0.0,0.0,2337.9536636086036,692.2720063975286,1693391816.2299986,122226900.00801507,28181878279.096413,126811045.22039641
270,Rubber tires,326210,US,1275681.8478325624,7199324.1514170375,67700541.53653912,275577.911363095,0.0,20480748.56991592,387078.88003789505,1164191533.560588,747656.7277906237,0.12460014512772163,4.236489510136506,600409.5472310294,4.36125239359046,61169.72612820655,35960498.06058951,1293.1326316244347,0.0,0.0,576.5463741450374,833.638983949643,0.0,68196857.29962444,6041812403.450611,23335244.17725514
271,Rubber and plastic belts and hoses,326220,US,202301.850940711,1778285.6926240795,16724584.700228944,625439.2788930653,4448312.919720632,1088316.9759449803,171353.69308756798,169079318.11315066,297924.59922316385,0.016029203930385556,0.6530507667360216,71741.6395225153,0.6691139080784488,20917.551980158143,10901959.291740924,269.9949149857963,0.0,0.0,15.061365630210371,189.08307238874906,4448312.919720632,7024758.301744161,1859111846.5671856,6065464.502597857
272,Other rubber products,326290,US,664655.9592304197,6480382.918493374,60944447.04923316,9175308.317369658,1632842.7239724325,8923195.732341152,70451.16049892761,671491320.1334283,1130212.1636272648,0.13446977690831893,1.7116811442312203,339577.94413598406,1.846340678221181,47683.23040910874,27426514.366920657,1484.7356900317955,0.0,0.0,446.76008111014255,952.6960526817805,1632842.7239724325,25421655.59702183,6084565249.845897,20981465.953830592
273,Wholesale trade,420000,US,15790532.49465207,822882293.7693862,10081743141.803009,197427759.58295736,40218961198.758934,57759335.73052374,8137837.39087723,10016472893.843575,12802544.483782567,2.171541009305865,10.669679771498332,5178786.227959721,12.845287874724283,6173311.626216752,414742933.2544726,16805.121319946127,4326781234.218854,37227785938.802704,29940.512055340252,3739.2476228242576,2991175259.9562244,947753834.0058129,995665860945.237,655916518.7860986
274,Vehicles and parts sales,441000,US,198945.71138191124,246727126.83897394,2029201297.7717113,4636254.196771214,0.0,183033.86777442333,24104.641142360877,745881665.6198288,89702.51847161168,0.07194151261362702,0.1430019522361468,30680.8962040465,0.2150991887949151,1076895.956368532,270628118.62640357,150.00229841427054,0.0,0.0,647.9234538837534,0.0,0.0,8886834.048820894,106381639009.93028,51278096.62739132
275,Food and beverage stores,445000,US,352608.21546414035,642759905.9455736,15328591082.27823,2354432.559353868,0.0,747008.8905361582,44227.87672049772,1171996392.083671,135084.85223818754,0.1295400859249047,3.7166009399762205,48207.20666629356,3.846414478392868,5386722.6431247415,708272264.8164989,14.313060735046749,0.0,0.0,18543.796841923784,0.0,0.0,14342355.942865875,129836877872.62581,158897159.76099053
276,General merchandise stores,452000,US,231312.0889644835,667700970.9959311,5491339856.018372,14312415.23024414,0.0,193557.50776638545,29042.21159830483,1166570760.6351192,75363.76317058709,0.07530935645847152,0.15184602161176125,27127.475257655115,0.22731702402626983,0.0,345378662.2584312,9.11287981097034,0.0,0.0,883.3554514083056,0.0,0.0,10432178.916565942,142302537764.21802,67765084.86300541
277,Other retail,4A0000,US,2817100.333733673,1263988998.289881,11082125075.222252,43961431.141950615,1388702009.5217848,8967046.909219962,2620078.2264518696,4575077671.134389,25306842.51864022,2.4261953607866507,6.3643780406609585,1154090.6163165756,8.79393714452229,6580877.555311617,3033060348.949929,5533.1015439388775,0.0,548528444.9409343,3158.7685552583043,2.0096670040116695,840173564.5808505,1559796922.092188,466447050427.03546,518214893.30472666
278,Air transport,481000,US,617859.6148587996,30966842.305467445,453043150.8552619,2413714.4056150084,111836064.18563204,712091.8076171573,77961.00742596203,147768831588.40796,1888301.278386031,0.24855868165954556,1.530478030948595,220117.47309002606,1.779363641636376,446757.30363231665,12096561137.15133,226204.71260814785,0.0,0.0,1056.6251894240022,0.019507025473481304,111836064.18563204,135622524.55478927,94844632073.40616,15926243.627394717
279,Rail transport,482000,US,453994452.2750259,60762.73377767303,889402.7760580768,2134805.1471638507,51197.07515617705,71452378.34892814,56626077.54350887,39385113230.660416,3929279.268099026,23.115813473638298,77.82096411388157,24999821.56321435,100.98663566264676,367.66171535668224,13540140140.770126,3511.915765395673,0.0,0.0,405.5512191774228,0.025167481410746675,51197.07515617705,15981916380.498833,41082065754.30149,5663585.79277256
280,"Water transport (boats, ships, ferries)",483000,US,1170396655.9191852,4430771.809265533,64784848.26798208,3704717.293773166,64115048.20547009,42623995.33832636,100032820.4646975,22134812036.169865,3071969.0618260186,17.21116097543638,26.13833663221886,95740211.52697885,43.38640050029244,63655.38388056992,4114311.397158787,371650.0302752793,0.0,0.0,289.2853330586436,0.06847419994501829,64115048.20547009,28070415661.63796,16555795611.902777,249044340.599794
281,Truck transport,484000,US,2127239657.8782508,223313053.7761852,3448226832.1992083,6854931.116540318,52967584.19262708,1907490522.6404836,266072871.75212342,412504553294.74255,135240677.34026593,313.6004916598724,1242.2573116707224,161106751.36387554,1556.529939405761,1383580.1816954669,43739326071.6118,5690.593388853669,0.0,0.0,1806.3315874867674,0.08233809475792765,52967584.19262708,76279070901.28885,139362785865.87708,39599018.99335302
282,Passenger ground transport,485000,US,75286257.00277449,46225342.2166387,675979135.7682189,1529039.4559944985,120866490.70803408,85708552.16927318,9554428.878577346,17719365852.09865,3048774.8302071323,12.728218026136004,46.99378821199715,7359886.960605819,59.749315952035786,566860.1754038417,15808832740.470848,12738.83507610287,0.0,0.0,308.85389913426343,2.371149972104239,120866490.70803408,2716487422.366583,31481917328.37397,310931336.62912244
283,Pipeline transport,486000,US,183670425.02205908,3335932.5484771086,48675344.90149271,5301974.080348753,4022932480.972333,223371856.5859048,23045608.643422186,57741448405.12922,13729949.964918343,73.92099074012064,513.2839869947877,7969417.176040301,587.3637432522689,46310.35620746851,3930359.931327852,3884.303068748192,0.0,2402697488.163976,2281.0361280896377,277.47510523499267,1620234992.8083575,7012780988.716404,24684365361.68662,41267312.784329206
284,Scenic and sightseeing transportation and support activities for transportation,48A000,US,168853165.44500673,49976245.70936359,693799020.195702,20984236.47662422,8743743.787601326,173857783.5285176,21027394.38521663,2714372125.683758,8731114.586567987,40.97308273469147,397.54339554028286,14444057.62550837,438.6051811232612,607481.3275540503,360156328.83284914,235733.51233030108,0.0,0.0,652.3747840322322,5.26019934470978,8743743.787601326,5400437201.166163,59931484231.158516,124920560.35313642
285,Couriers and messengers,492000,US,7533103.862356664,104282584.88352673,1613510651.17284,1254409.1718563724,719368.2101685897,6721261.218999231,1083240.5514998296,2262746479.3327913,492465.53749645036,1.1047913887431073,4.405215206810586,579992.4881565056,5.512374518330544,628699.9177512189,238531937.13037,53.999658358534305,0.0,0.0,559.8609727318346,0.005323960484548499,719368.2101685897,271033467.17605513,53239430532.20558,2435091.282066528
286,Warehousing,493000,US,38666208.47789119,116577789.8155601,1798173720.7904446,123200069.26991813,404225906.45964456,36990423.1266631,8388038.143073195,6735516333.649955,3072911.9685073504,6.865192978412906,39.84522736994279,3161371.446108265,46.725157645608505,673060.421640623,4877815181.813913,12777.411572214378,0.0,0.0,1700.9321253081755,4.271653008460875,404225906.45964456,1399653072.9936898,51253063334.02942,35174033.687383495
287,Newspapers,511110,US,27175.136666829843,3416633.9568209583,32129760.77275427,135657.10675372716,94806086.98551908,19125.657271335473,3375.6149185173595,105583728.10073657,7223.55044317855,0.006969933329809129,0.014318635179777389,33466.20055587438,0.021303598702674308,108916.09586202334,13265469.188644871,0.6994410942126268,0.0,0.0,0.0,0.0,94806086.98551908,1567052.7504760786,6231967914.892023,3445827.037633024
288,Magazines and journals,511120,US,23213.38637298571,6375331.534072528,59950029.31305566,191333.33961620321,86610.33045476793,19505.475586722623,2879.3685326623895,17256879.129435368,33249.06095069409,0.007363565798907899,0.016099865658834547,2639.9836312049724,0.0234790255023367,38693.44633303917,13920687.196382154,0.4001273537966771,0.0,0.0,0.0,0.0,86610.33045476793,1102128.679114933,10373540776.05162,4869840.175289722
289,Books,511130,US,34114.546214357484,11524817.010506902,108144814.79686892,410741.7564054225,76170.46647455297,28140.633725491356,5705.608146198089,33632839.735102504,4646.275373774629,0.004105174353081139,0.008324037686526462,3888.223042129667,0.012437877896331277,45652.183683167954,13694483.500236392,313.420529370932,0.0,0.0,0.09614430684000275,0.05980185581487183,76170.46647455297,1308344.7731168158,28855845150.108658,5219701.001650708
290,"Directory, mailing list, and other publishers",5111A0,US,18221.001320451098,4631099.755326199,37667369.803730756,124457.49047940836,1350061.5153171718,43593.57339768484,4024.1107681181384,32484127.93563495,6604.1142934943755,0.005216858528218298,0.010663666104750696,2789.0648272568783,0.0158915973983368,19889.933354907156,7438447.608501089,300.28737235800025,0.0,0.0,0.09442422971713685,0.058516829707193824,1350061.5153171718,1110209.1319776413,7447232010.482826,2226006.430942599
291,Software,511200,US,46331.553286520844,40228269.77552424,356601833.4137287,1117606.7954042677,99631294.18786123,39734.02471555265,5834.4442864433895,56163807.392056644,12312.837840904609,0.015713114359227433,0.031040716113700628,5771.938346695147,0.046787104174066736,215664.03423771352,23598612.153667092,1.4039218877521498,0.0,0.0,7.909903248462853e-08,0.0,99631294.18786123,1918359.842188541,85979106247.59367,4640044.372993231
292,Movies and film,512100,US,54135.110715305425,23145170.797061194,336859526.2061836,447572.8128092663,294728.6371811369,46339.20702048833,42914.37768069454,152660359.46676007,10784.733642297515,0.01637695301131812,0.023705094814216603,11170.144759002134,0.04012119289617089,355437.9270824232,51368159.79753643,110.84025159491087,0.0,0.0,3.905226268168892,0.021403524954357316,294728.6371811369,1931605.4515264924,92081174831.34793,16148442.846339848
293,Sound recording,512200,US,20315.91436765455,3721742.883256744,54316750.828619495,34241.1491276378,196011.03193182882,18889.437980437957,4470.745592581999,37577475.734595686,29255.532521759433,0.005943866173232941,0.01296356240732476,2492.8343672661467,0.01891996709379626,18656.229500793554,10172309.135307686,41.887189907654395,0.0,0.0,668.2564206218182,0.005911439416499615,196011.03193182882,1079962.210562122,14631103476.415325,7556657.510427031
294,Radio and television,515100,US,16815.82317008901,12091449.388109697,60013421.4185146,142355.42658933462,23395435.24625916,6727.334270061734,2072.8837977351527,53628007.030022345,2085.0660460942145,0.0026989094549464978,0.005338930781232217,1431.175799443875,0.008043447554354067,52328.38105146009,9089754.208095578,0.30660388760280394,0.0,0.0,5.229918495902795e-05,0.0,23395435.24625916,633031.5220579755,11200346624.78487,11098445.367427163
295,Cable and subscription programming,515200,US,48260.27029954776,19814955.22237389,98348559.31252867,233145.6830220801,691564.9796174039,3131.2358626131067,5834.188176548009,174826214.77098358,1108.0791321406114,0.0018699820010093613,0.002608727984913566,2106.38207045049,0.0044816268005038115,27589.028442183666,7401805.262696571,1.033448220072944,0.0,0.0,0.0004296531362729403,0.0,691564.9796174039,1666643.6784923212,18311812364.064278,1806161.728681624
296,Telecommunications,517110,US,319308.5725313629,152596965.75047442,760142009.944932,1897878.68722884,2398605.2784888395,153636.43862378335,85111.1104563058,425207962.8103733,32489.00174092843,0.0606500604869345,0.15949183544814313,25607.16583291863,0.22026989586648346,612646.859056747,138000747.1587291,16.09330473460399,0.0,0.0,0.0002737603207166906,0.0,2398605.2784888395,11379239.392918115,190379360189.70792,246996192.90182492
297,Wireless telecommunications,517210,US,52012.08823389612,49510850.71924152,245677716.5380492,582043.3835190582,0.0,32614.538756013517,6328.2683496612435,142303143.63890174,10010.46161840052,0.01289513446158664,0.025270564347243552,5704.929731112221,0.038192892931194176,75965.58505287765,24298010.252249822,1.4473003180509418,0.0,0.0,0.00010836010465588639,0.0,0.0,2033305.3801317047,53006316555.49116,125525832.11313877
298,"Satellite, telecommunications resellers, and all other telecommunications",517A00,US,107856.83135344158,11685438.024268258,58000619.14193335,140688.93751607186,0.0,16163.311125116528,12777.598313067803,21035660.89689516,3686.837005090368,0.006169319231541484,0.010844684631889012,6716.632311351481,0.0170271283619358,63322.19647706126,23182972.44469191,15.722528901745621,0.0,0.0,3.6394504056634936e-06,0.0,0.0,3669003.8449407215,14997417490.282587,10135763.36523574
299,Data processing and hosting,518200,US,174426.37667054666,93001024.80744919,464606438.2755051,1106175.979393295,1961206208.45447,61522.20200044114,22312.66070361296,343196101.3557627,22076.313093201563,0.025262379397536984,0.04820781302737573,17600.796280641174,0.073522241899407,281066.9085796323,37861815.807441354,13.347905728842463,0.0,0.0,0.016866282648249385,0.0,1961206208.45447,6575999.866147385,48759094093.52557,12447248.808526574
300,"News syndicates, libraries, archives, Internet publishing and all other information services",5191A0,US,58141.26083005163,10677069.930014368,55139253.726308,192678.9681148393,2101857.4477360854,147903.46183035907,17045.434409729412,102228490.69261642,70401.73029231279,0.017850031190189557,0.04091827124751535,9039.471073618559,0.05880608862552363,32212.594416645556,9168297.006245526,1755.0326631208875,0.0,0.0,10.074388538155638,0.3432101864549863,2101857.4477360854,2801659.6579616857,5690785353.222785,5933722.388313198
301,Internet publishing and broadcasting,519130,US,8809.117781346622,19651028.81301186,106330515.8867398,269600.20041349746,3686675.766296417,7568.43440761421,2200.753383893955,12551693.193916257,4669.51930873948,0.002293648531025027,0.004713026277978364,2173.4276039177407,0.00701155373574542,43372.88489435982,6900762.134761822,0.7415401836243778,0.0,0.0,0.0,0.0,3686675.766296417,439152.38401203457,10883729397.511076,2787145.473256396
302,Monetary authorities and depository credit intermediation,52A000,US,443448.91047103226,605216089.343045,3004038867.372222,7103753.9835554175,5615.931514854163,406063.92666392203,55566.94748517051,1764328485.3739326,125308.81625230309,0.15901095897432094,0.3166314640848789,56288.52060035225,0.47598073332834895,2945984.413300616,245701763.0388653,24.20441337330823,0.0,0.0,14.224218760638774,0.0025037759713666084,5615.931514854163,18609415.40564642,333275928501.2041,64963953.540474005
303,Nondepository credit intermediation and related activities,522A00,US,648083.2088749356,285840241.7197567,1483920709.412342,3389135.032834789,44874.50781333929,609060.6758907512,81726.26498907174,2479628202.3271565,191878.60291959008,0.23872235974798464,0.48646670514114204,81548.20230751789,0.7256968663498643,2379410.7999185165,90794432.37585765,18.975309515548528,0.0,0.0,84.55270801630441,0.0,44874.50781333929,27535362.98117565,142702489083.45282,120463571.11149453
304,Securities and commodities brokerage and exchanges,523A00,US,150753.8239007385,160621162.34451538,797228069.1951113,1886986.9003535525,278500.546588613,139066.8577164782,18912.86727833769,254168507.88813758,43205.95630342731,0.05461217717301313,0.10864599848079044,18924.249908007077,0.16337435155654081,1733148.0295969057,115633887.27507408,3.2757579538364134,0.0,0.0,0.6352574451112164,0.0,278500.546588613,6364500.70012636,136665780856.66046,146445254.35741398
305,"Investment advice, portfolio management, and other financial advising services",523900,US,112701.48762999324,252555677.6784047,1253643198.1402946,2971382.0900703594,431829.52250564913,98350.77933138021,14119.048892259902,314148686.5261101,30474.743113029843,0.038741263986380906,0.07663780938896758,13594.583840576457,0.1154613576010754,2108344.139292287,216328809.55969763,2.3098005949441087,0.0,0.0,0.7533429316989307,0.0,431829.52250564913,4703420.6390122855,169823955000.72916,85535993.47762527
306,Insurance carriers,524100,US,65008.46456413469,493204636.00255156,2448140246.551054,5805255.13124591,10969126.059962083,11477.138450595417,-14579.926110823424,153544318.97680378,5833.815289076407,0.006324361687486163,0.012310435087066836,21892.208405931422,0.018647329186079233,2602982.289837474,88747996.17666925,-61.95066909715364,0.0,0.0,0.021336166333060166,-0.012959917740020059,10969126.059962083,2193693.9975043912,323676378717.52954,12957828.504234793
307,Insurance agencies and brokerages,524200,US,78829.21731792523,176866038.98715863,880234830.8504533,2095919.5236521445,87089607.0989496,88254.06953178265,16571.911308276103,111541195.89057703,10945.058478399691,0.024966183202773686,0.1720736315480309,9992.002077257433,0.19709315239364933,1424316.0179350164,112443668.96147908,86.22377260598273,0.0,0.0,1.4882386456199428,0.0009846331673044543,87089607.0989496,2855143.386608152,105744101958.85693,52798632.12649124
308,"Funds, trusts, and financial vehicles",525000,US,583018.7061617946,4177756.780154985,29320697.380742703,329141.4935401862,19852231.517349202,1496475.0906382734,176539.04092684315,858134945.2047625,136706.25998115612,0.16940864690260984,0.3483954522300106,87748.73891454084,0.5181625493342962,88632.7400320547,29641041.64146567,18660.309188511423,0.0,0.0,5.860096320953247,3.636030468579405,19852231.517349202,21411426.328269053,73341897237.8159,52642739.929614924
309,Housing,5310HS,US,1408592.2577670587,310014651.44470525,1617484965.5596128,7593186.046127049,2265009.726667089,779433.9877391617,37014585.3299412,532114841.54232645,138280.57491444374,0.19511068893190334,0.34321652316693474,153303.64978616644,0.538743457838271,174356.86385135143,44485442.83310182,5346.534077454042,0.0,0.0,1.7831329810771668,1.0071952370849382,2265009.726667089,43462294.420502864,1473132784957.1272,22568622.096646894
310,Other real estate,531ORE,US,2130301.2912251735,181153301.1651955,920459115.746916,12588351.301838515,8101543.987981909,2358582.1660740795,21932904.458588533,39179986217.97017,465856.32858637365,0.5905009099803114,1.165590326508568,267513.89212779416,1.7573828444467834,1419976.8717452511,69191600.29595041,15210.605935267686,0.0,0.0,10.786184037409702,2.9397264820515843,8101543.987981909,78795067.63418807,397596648037.7881,1154567306.5629532
311,Vehicle rental and leasing,532100,US,2145666.295349598,132329200.76950544,665345747.7405713,1635396.2397037544,910393181.9206816,2022564.1728877649,271480.9568362361,3629285136.215998,307197.83183307503,0.49066724789806965,1.5677730943855173,206646.41791303302,2.0594878916333417,771333.3751834307,66818465.16381908,148.31464635990184,0.0,0.0,11.249122668931388,0.6529219495534675,910393181.9206816,81802977.1248463,69183313274.1795,37158985.34946178
312,Consumer goods and general rental centers,532A00,US,147614.39160530103,50142177.84599893,468407702.12093526,3797366.859275111,626277172.2859081,482994.3442336901,558503.9352561001,414329403.207843,507359.5387338955,0.1391711073752764,0.49506739137934275,57065.74125469513,0.6345276922679416,334596.9078504775,53773069.06065024,14.899583195381688,0.0,0.0,283.39593541001005,3.9445560832529423,626277172.2859081,19309372.506184373,28546032111.677643,21639883.427071758
313,Commercial equipment rental,532400,US,2168617.775382734,79779842.03558971,443649677.8746726,4413895.816766876,62393660.25979402,2232685.034025057,308076.0156151865,630052283.6430919,188603.4503311114,0.16263265354623216,0.6603577472620945,286637.158273628,0.8233231752684652,240006.9080276338,88660829.85707735,786.0696846704598,0.0,0.0,81.30378364397787,6.484551957649177,62393660.25979402,80257978.51770395,55832633802.7033,12732569.866550742
314,Lessors of nonfinancial intangible assets,533000,US,46049.98941588015,7379007.062394225,59901867.40579387,315192.97731058253,2295015.5848023235,336972.6067511765,18786.525000884572,170407884.3083457,357545.1139044509,0.10983402166763839,0.40900763231158077,39645.685367343074,0.5190793722104543,26749.850524848272,2705382.6098994277,2.975773305946901,0.0,0.0,0.0,0.0,2295015.5848023235,6918350.756368977,75431680224.96043,69851307.12194541
315,Legal services,541100,US,842900.3116156603,517796796.2999763,2570171933.742729,6077953.960037096,152715.76221730252,121579.27305098007,64474.94507778456,347416021.18128103,65569.38838924661,0.04205168590895542,0.19252941576449187,152893.5086039115,0.2346621736055235,1257070.7937974464,260158970.0693386,691.1455250025289,0.0,0.0,2.6537731434597784,0.0,152715.76221730252,22610769.532286286,250685806939.95514,22273827.327763774
316,Custom computer programming,541511,US,15522552.516703,271260575.7446645,1296408519.528139,22863939.823643297,45800691515.51941,28657229.83248647,1866322.9126824674,5603756794.409913,865807.0344849693,0.5078338602144817,2.8150218359554016,1480894.3192636108,3.323906383145229,1077826.020771519,571486643.8498372,12121.851272296823,1881500.458195535,30995867632.62201,1674.002487516924,182.47557972545098,14804823882.897394,210077059.4753393,139040850689.00674,409689501.73594064
317,Computer systems design,541512,US,116117.73958557333,146321372.24301308,731919117.5185778,1775095.7902993874,99605557.21770927,82047.70306139217,14893.157682634057,230813125.36419916,25287.468431539764,0.029817561689125742,0.05852095397012245,15557.654837573744,0.08840078980197737,475879.5583121039,29499041.69736992,11.184837633563252,0.0,0.0,3.778906493682606,0.3746823466780104,99605557.21770927,4715369.217660036,72325792347.61882,6497586.276953728
318,"Other computer related services, including facilities management",54151A,US,82097.78389936974,79976734.90000464,405033100.3704448,1007723.7346412194,53151782.94354382,55725.24934701354,11359.731204002732,68844587.53342348,16393.82633318223,0.012608698374994454,0.025811377401178278,12375.947570319253,0.038446243640672666,265199.4490741087,15105129.45564548,13.75174271319189,0.0,0.0,11.761902843460177,1.1653225881300628,53151782.94354382,3523950.6046574977,41347547624.183876,4307414.851349823
319,"Accounting, tax preparation, bookkeeping, and payroll",541200,US,42546.57258169166,220151421.61713037,1099172517.613032,2608079.7845095377,772495.6929611993,39297.522541716484,5249.77897052589,101973306.06671254,12141.1414149248,0.015424620162757407,0.030705685082622745,5430.988170388657,0.04616301766331597,842717.3447423772,145480624.91929036,4.132749134321683,0.0,0.0,0.05354116926684125,0.0,772495.6929611993,1708552.6321707335,118938927062.37964,9822115.127287434
320,"Architectural, engineering, and related services",541300,US,1319252.807592785,451279451.1346636,2247726042.954565,12658330.189803978,10398754.311244655,793811.8002895047,182939.18327505214,749178585.323247,199784.36246062315,0.17566194935673496,0.42281165205519533,185823.15019746101,0.5988408381529639,1613236.5588501112,478761959.2363731,4673.198628111667,0.0,0.0,12.411369250579945,0.872974070032624,10398754.311244655,45684152.20233621,164767805479.60812,48183704.09381962
321,Specialized design,541400,US,32910.29224929248,51374725.17723241,255107905.96791694,646969.8472240721,53059.25580357344,291249.4580116039,4925.555424928203,105909079.05878408,2950522.614290829,0.0781853051194938,0.24798886246056198,3446.201934091124,0.3263830621184409,139028.68292835067,21563886.031106718,1.2369455834701055,0.0,0.0,16.079042568182203,0.0,53059.25580357344,204050041.52727717,23083499725.558506,7897534.408287201
322,Management consulting,541610,US,955572.3409626187,238517718.24924612,1196715154.1935089,2987368.875214003,5765795.01805124,928065.9676881533,137603.7610909734,322128730.5124288,73351.60579704722,0.17961263804960262,0.981390800789659,81403.87328059306,1.1613887437145916,833783.1190773458,130439183.88329534,686.9899832897697,0.0,0.0,2.091651177210981,0.07964722082215067,5765795.01805124,34077137.41863428,103560004512.23108,38569457.612949565
323,Environmental and other technical consulting services,5416A0,US,151896.77665590667,52435594.63244125,261487479.3641522,4473986.340770652,2923243.4911880083,1812185.1209328067,23957.002281167355,195048608.15571934,31171.016932701616,0.020353240681331874,0.1352548466429259,142287.79209387137,0.15563674990803406,217776.42065863134,59880272.57363093,849.6106099739798,0.0,0.0,8.98071801847569,0.6001901235183663,2923243.4911880083,3783104.0064581553,22891896813.979843,25558744.673933208
324,Scientific research and development,541700,US,21734575.89342455,372566842.61654645,2176789431.8255315,284233364.8849138,64240960150.07636,156037999.00576818,7818955.379104894,11606933763.146029,5808198.269276552,1.4957768248380345,8.542021338599463,3126556.4344311547,10.040782181777075,1632043.3210051642,3619170220.5506067,85612.92116232609,1008550293.563767,47876845474.159645,17806.92162761345,3027.6316201552554,16364114675.916714,420686397.1849352,238971223616.52527,956793643.9666976
325,Advertising and public relations,541800,US,2091106.5093854244,344503152.60233945,2003690293.5126061,12184781.125387968,499099609.16371995,2083779.605506957,347757.12246089225,4207457151.4558897,2614621.6178462035,0.5633887413436935,1.8037369201681024,454334.40092734096,2.3683301932123055,1340269.121777707,255824151.77476808,605.5545162944976,0.0,0.0,636.2904270775043,1.4022893391838052,499099609.16371995,122025509.37727995,207729256923.52402,112451222.10133341
326,"Marketing research and all other miscellaneous professional, scientific, and technical services",5419A0,US,51626.73125638418,109700794.26041462,545803882.715418,1593671.7343322379,1090583.4539636339,53694.28154601873,16728.151044174872,226442671.61360565,21387.43364162918,0.01768694709148388,0.03443930433986062,7293.27594082595,0.0521621432642747,259662.72713419856,54178555.88801522,178.78848797223827,0.0,0.0,0.9011706203458085,0.03448300099066916,1090583.4539636339,2460036.2699174373,48843789631.0123,6888275.122587767
327,Photographers,541920,US,11584.506733497483,20575506.101109613,103289284.6757279,245658.56437287218,0.0,11554.044877746463,2014.4756051784477,46397477.70714992,4086.0744718207716,0.0045454310055969395,0.009034212313756432,1500.9099876302027,0.013589302458790751,49314.74209219013,5104594.209490895,0.21514921365484216,0.0,0.0,0.47055193154317215,0.0,0.0,531006.389371136,7453999857.947188,1125864.8666330199
328,Veterinarians,541940,US,64069.902944848,43364555.56560714,215245800.70162386,579316.9920030875,0.0,223498.16326870202,6042.479531433858,138881215.83027184,25967.134081298296,0.015368376202403984,0.030054978355655744,10396.402161117587,0.04545562959355153,244451.24083090137,19762269.05007071,15.85950816393891,0.0,0.0,0.13719019006080507,0.0,0.0,1878839.0480278141,14187482417.122475,3696237.476168738
329,Company and enterprise management,550000,US,1015066.463678416,118584860.46185362,2033466550.5524762,6146076.468339195,55842543.59386618,978971.7252685995,125444.19176736298,3463460169.548017,303345.26425295416,0.3849494670123007,0.7609671514278084,133370.8953182977,1.1467353288112423,1737214.5012957,126936001.86226512,19.90770822828305,0.0,0.0,0.07763568296233662,0.0,55842543.59386618,42621766.910050444,271791589299.34808,56784296.71825279
330,Office administration,561100,US,31015.865341369066,36609361.79881307,622090960.1342866,1891236.9862433807,0.0,18745.138815948325,3900.6577394263218,85902925.1216386,5952.713542347124,0.0073978844775912005,0.014492459629372775,3605.6007169357254,0.021906060026993888,53482.94039713359,58076739.514613874,1.0082943612613393,0.0,0.0,0.0009461662167373986,0.0,0.0,1201141.5817172544,35111768928.031395,11935272.252156008
331,Facilities support,561200,US,66205.12429568567,23605833.159325052,403833621.29083425,1232285.3787128713,0.0,40215.076395865726,9921.519666707092,232081775.59407654,15882.89816670309,0.016386577664189023,0.030685290513044444,8560.389071761007,0.04710560286680916,131484.74210113726,15459866.405633302,1.094975713386693,0.0,0.0,1.255344487954029e-05,0.0,0.0,2573962.422803882,15379682870.565554,77001452.12748507
332,Employment services,561300,US,14063.077382370599,156542080.24408883,2612355472.9885335,7793862.840788713,2866589.499982052,12949.972075628568,20908.756228979884,42033222.35060657,4010.810519494024,0.005180223040363413,0.010124158610113176,1835.9141145646433,0.015315280734800844,2866589.499982052,214480994.13024333,0.46653249872638936,0.0,0.0,0.0004748060691108203,0.0,2866589.499982052,591149.3229110903,144717759153.8524,11011657.59648278
